,data,nome_feriado,tipo_feriado,descricao_feriado,UF,Cidade
1307,19/07/2018,Feriado Municipal,MUNICIPAL,,SP,Turiúba 
1308,27/09/2018,Feriado Municipal,MUNICIPAL,,SP,Turiúba 
1309,08/12/2018,Feriado Municipal,MUNICIPAL,,SP,Turiúba 
1310,06/08/2018,Feriado Municipal,MUNICIPAL,,SP,Turmalina 
1311,15/08/2018,Feriado Municipal,MUNICIPAL,,SP,Turmalina 
1312,29/06/2018,Feriado Municipal,MUNICIPAL,,SP,Ubatuba 
1313,14/09/2018,Feriado Municipal,MUNICIPAL,,SP,Ubatuba 
1314,28/03/2018,Feriado Municipal,MUNICIPAL,,SP,Uchoa 
1315,08/07/2018,Feriado Municipal,MUNICIPAL,,SP,Uchoa 
1316,21/03/2018,Feriado Municipal,MUNICIPAL,,SP,União Paulista 
1317,24/06/2018,Feriado Municipal,MUNICIPAL,,SP,União Paulista 
1318,08/09/2018,Feriado Municipal,MUNICIPAL,,SP,União Paulista 
1319,13/06/2018,Dia de Santo Antônio,MUNICIPAL,,SP,Urânia 
1320,08/12/2018,Feriado Municipal,MUNICIPAL,,SP,Urânia 
1321,20/01/2018,Feriado Municipal,MUNICIPAL,,SP,Uru 
1322,13/06/2018,Dia de Santo Antônio,MUNICIPAL,,SP,Uru 
1323,20/01/2018,Feriado Municipal,MUNICIPAL,,SP,Valentim Gentil 
1324,03/05/2018,Feriado Municipal,MUNICIPAL,,SP,Valentim Gentil 
1325,20/01/2018,Feriado Municipal,MUNICIPAL,,SP,Valinhos 
1326,20/11/2018,Dia da Consciência Negra,MUNICIPAL,,SP,Valinhos 
1327,24/05/2018,Feriado Municipal,MUNICIPAL,,SP,Valparaíso 
1328,30/05/2018,Feriado Municipal,MUNICIPAL,,SP,Valparaíso 
1329,15/08/2018,Feriado Municipal,MUNICIPAL,,SP,Valparaíso 
1330,13/06/2018,Dia de Santo Antônio,MUNICIPAL,,SP,Vargem 
1331,30/12/2018,Feriado Municipal,MUNICIPAL,,SP,Vargem 
1332,26/07/2018,Feriado Municipal,MUNICIPAL,,SP,Vargem Grande do Sul 
1333,26/09/2018,Feriado Municipal,MUNICIPAL,,SP,Vargem Grande do Sul 
1334,27/11/2018,Feriado Municipal,MUNICIPAL,,SP,Vargem Grande Paulista 
1335,21/03/2018,Feriado Municipal,MUNICIPAL,,SP,Várzea Paulista 
1336,15/09/2018,Feriado Municipal,MUNICIPAL,,SP,Várzea Paulista 
1337,20/11/2018,Dia da Consciência Negra,MUNICIPAL,,SP,Várzea Paulista 
1338,25/01/2018,Feriado Municipal,MUNICIPAL,,SP,Vera Cruz 
1339,15/06/2018,Feriado Municipal,MUNICIPAL,,SP,Vera Cruz 
1340,02/04/2018,Feriado Municipal,MUNICIPAL,,SP,Vinhedo 
1341,26/07/2018,Feriado Municipal,MUNICIPAL,,SP,Vinhedo 
1342,23/03/2018,Feriado Municipal,MUNICIPAL,,SP,Viradouro 
1343,04/04/2018,Feriado Municipal,MUNICIPAL,,SP,Viradouro 
1344,29/06/2018,Feriado Municipal,MUNICIPAL,,SP,Viradouro 
1345,18/02/2018,Feriado Municipal,MUNICIPAL,,SP,Vista Alegre do Alto 
1346,25/03/2018,Feriado Municipal,MUNICIPAL,,SP,Vista Alegre do Alto 
1347,22/05/2018,Feriado Municipal,MUNICIPAL,,SP,Vista Alegre do Alto 
1348,20/11/2018,Dia da Consciência Negra,MUNICIPAL,,SP,Votorantim 
1349,08/12/2018,Feriado Municipal,MUNICIPAL,,SP,Votorantim 
1350,08/08/2018,Feriado Municipal,MUNICIPAL,,SP,Votuporanga 
1351,01/10/2019,S. Teresinha do Menino Jesus,MUNICIPAL,Padroeira da cidade,SP,Cerqueira César 
1352,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Adolfo 
1353,06/08/2019,Aniversário,MUNICIPAL,Aniversário de Aguaí,SP,Aguaí 
1354,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal Nº 2130, de 10.12.2008",SP,Aguaí 
1355,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1818, de 2009",SP,Águas da Prata 
1356,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 1354 de 21/11/2006,SP,Águas de São Pedro 
1357,20/11/2019,Dia da Consciência Negra,MUNICIPAL, Lei Municipal nº 2.533/2010,SP,Alfredo Marcondes 
1358,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal no 1.586, de 13/11/2007",SP,Altinópolis 
1359,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Álvares Machado 
1360,19/04/2019,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Americana 
1361,20/06/2019,Corpus Christi,MUNICIPAL,Dia de Corpus Christi,SP,Americana 
1362,17/11/2019,Dia da Consciência Negra,MUNICIPAL,Comemorações do Dia da Consciência Negra em Americana ocorrem no Terceiro Domingo do mês de Novembro,SP,Americana 
1363,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 00022/2007,SP,Américo Brasiliense 
1364,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 03043/2004,SP,Amparo 
1365,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 03410/2006,SP,Aparecida 
1366,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 06924/07,SP,Araçatuba 
1367,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No. 1.675 DE 14 de setembro de 2009,SP,Araçoiaba da Serra 
1368,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Arandu 
1369,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 06633/07,SP,Araraquara 
1370,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No. 4.258/2009,SP,Araras 
1371,19/04/2019,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa conforme Lei 978/67, de 03 de Maio de 1967",SP,Atibaia 
1372,20/06/2019,Corpus Christi,MUNICIPAL,"Corpus Christi conforme Lei 978/67, de 03 de Maio de 1967",SP,Atibaia 
1373,24/06/2019,Aniversário da Cidade,MUNICIPAL,"Aniversário de Atibaia, conforme Lei 978/67, de 03 de Maio de 1967",SP,Atibaia 
1374,02/11/2019,Finados,MUNICIPAL,"Dia de Finados, conforme Lei 978/67, de 03 de Maio de 1967",SP,Atibaia 
1375,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 0004 de 03/03/2009,SP,Bananal 
1376,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Barra Bonita 
1377,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 4151, de 04.02.2009",SP,Barretos 
1378,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1639, de 01/03/2007",SP,Barueri 
1379,19/05/2019,Emancipação,MUNICIPAL,Emancipação Político-administrativo,SP,Bertioga 
1380,24/06/2019,São João,MUNICIPAL,"Dia de São João Batista, padroeiro do município",SP,Bertioga 
1381,20/11/2019,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Bertioga 
1382,08/12/2019,Nossa Sra da Conceição,MUNICIPAL,Dia da Padroeira da Cidade,SP,Birigui 
1383,08/12/2019,Nossa Sra. Conceição,MUNICIPAL,Feriado de Nossa Senhora da Conceição,SP,Bocaina 
1384,22/05/2019,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Bom Jesus dos Perdões,SP,Bom Jesus dos Perdões 
1385,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 2471, de 10.10.2008",SP,Borborema 
1386,14/04/2019,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,SP,Botucatu 
1387,19/04/2019,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Botucatu 
1388,20/06/2019,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Botucatu 
1389,26/07/2019,Dia de SantAnna,MUNICIPAL,Dia de SantAnna,SP,Botucatu 
1390,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 1765 de 09 11 2006,SP,Cabreúva 
1391,19/04/2019,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Caconde 
1392,27/04/2019,Aniversário Ranieri Mazzilli,MUNICIPAL," Aniversário de Ranieri Mazzilli. Lei Municipal nº 2255, de 14 de dezembro de 2005",SP,Caconde 
1393,20/06/2019,Corpus Christi,MUNICIPAL,"conforme Lei Municipal nº 950, de 30 de setembro de 1969",SP,Caconde 
1394,08/12/2019,Aniversário da Cidade,MUNICIPAL,Aniversário do Município. Lei Municipal nº 841 de 31 de agosto de 1967,SP,Caconde 
1395,13/06/2019,Dia de Santo Antônio,MUNICIPAL,Dia do Padroeiro da Cidade,SP,Caieiras 
1396,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Caiuá 
1397,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 1.993 de 20 de setembro de 2010,SP,Cajobi 
1398,19/04/2019,Sexta-feira Santa,MUNICIPAL,"conforme Lei Municipal no 173, de 28 de junho de 1949",SP,Campinas 
1399,20/06/2019,Corpus Christi,MUNICIPAL,"conforme Lei Municipal no 173, de 28 de junho de 1949",SP,Campinas 
1400,20/11/2019,Consciência Negra,MUNICIPAL,"Dia da Consciência Negra, conforme Lei Municipal No 11.128 DE 14/01/2002",SP,Campinas 
1401,08/12/2019,N. Sra da Conceição,MUNICIPAL,"Padroeira de Campinas, Lei Municipal no 173, de 28 de junho de 1949",SP,Campinas 
1402,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal N° 3028, de 27.12.2006",SP,Campos do Jordão 
1403,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Campos Novos Paulista 
1404,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 338 de 14 de novembro de 2007,SP,Canas 
1405,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 3994/2012,SP,Capivari 
1406,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1402, de 14.06.2007",SP,Caraguatatuba 
1407,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Art. 220 da Lei Orgânica Municipal , alterada pela emenda 41/08",SP,Carapicuíba 
1408,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Castilho 
1409,08/08/2019,São Domingos,MUNICIPAL,"Dia de São Domingos, padroeiro da cidade",SP,Catanduva 
1410,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Cerquilho 
1411,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1278, de 05.12.2008",SP,Charqueada 
1412,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 2920, de 2009",SP,Chavantes 
1413,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Colina 
1414,19/04/2019,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Colina 
1415,20/06/2019,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Colina 
1416,20/11/2019,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Colina 
1417,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal N° 2021, de 27.03.2001",SP,Cordeirópolis 
1418,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Corumbataí 
1419,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Cravinhos 
1420,02/10/2019,Dia do município,MUNICIPAL,Homenagem ao aniversário de emancipação políticoadministrativa da cidade,SP,Cruzeiro 
1421,08/12/2019,Padroeira,MUNICIPAL,"Dia de Nossa Senhora Imaculada Conceição, conforme Lei Municipal 0803/1967",SP,Cruzeiro 
1422,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Cunha 
1423,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 2573/06,SP,Diadema 
1424,10/03/2019,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Eldorado,SP,Eldorado 
1425,19/04/2019,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Eldorado 
1426,08/09/2019,Dia da Padroeira,MUNICIPAL,Dia da Padroeira,SP,Eldorado 
1427,20/11/2019,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Eldorado 
1428,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Elias Fausto 
1429,18/02/2019,Aniversário da Cidade,MUNICIPAL,Aniversário de Emancipação Política,SP,Embu das Artes 
1430,19/04/2019,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Embu das Artes 
1431,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal no 2.285, de 09.11.2007",SP,Embu das Artes 
1432,28/03/2019,Aniversário da Cidade,MUNICIPAL,Aniversário de Embu-Guaçu,SP,Embu-Guaçu 
1433,19/04/2019,Sexta-Feira Santa,MUNICIPAL,"Feriado Municipal, segundo lei Lei nº 1917/2004",SP,Embu-Guaçu 
1434,20/06/2019,Cospus Christi,MUNICIPAL,"Feriado Municipal, segundo lei Lei nº 1917/2004",SP,Embu-Guaçu 
1435,01/10/2019,Santa Terezinha,MUNICIPAL,"Dia de Santa Terezinha, padroeira da cidade",SP,Embu-Guaçu 
1436,19/05/2019,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Engenheiro Coelho,SP,Engenheiro Coelho 
1437,29/06/2019,Dia de São Pedro,MUNICIPAL,"Dia de São Pedro, padroeiro do Município",SP,Engenheiro Coelho 
1438,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Engenheiro Coelho 
1439,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Estiva Gerbi 
1440,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Euclides da Cunha Paulista 
1441,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal nº 3165 de 16/05/2013,SP,Ferraz de Vasconcelos 
1442,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Flora Rica 
1443,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 007/2007,SP,Flórida Paulista 
1444,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Florínia 
1445,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 6730/2006,SP,Franca 
1446,08/12/2019,Dia da Padroeira,MUNICIPAL,"Dia da Padroeira da Cidade, Nossa Senhora da Conceição",SP,Franca 
1447,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 2.129 17.06.2005,SP,Francisco Morato 
1448,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 535/2005,SP,Franco da Rocha 
1449,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Gália 
1450,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 2.082 de 9 de março de 2009,SP,Getulina 
1451,19/03/2019,Dia de São José,MUNICIPAL,"Dia de São José, padroeiro da Cidade",SP,Guapiara 
1452,24/12/2019,Elevação a Município,MUNICIPAL,Elevação de Guapiara a Município - Lei Municipal 1.342/2002,SP,Guapiara 
1453,19/04/2019,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Guaratinguetá 
1454,13/06/2019,Dia de Santo Antônio,MUNICIPAL,"Aniversário da cidade e dia de Santo Antônio, padroeiro",SP,Guaratinguetá 
1455,25/10/2019,Dia de Frei Galvão,MUNICIPAL,"Dia de Frei Galvão, Lei nº 4.025 de 14/04/08",SP,Guaratinguetá 
1456,15/01/2019,Santo Amaro,MUNICIPAL,"Dia de Santo Amaro, padroeiro da cidade",SP,Guarujá 
1457,05/03/2019,Carnaval,MUNICIPAL,Ponto facultativo,SP,Guarujá 
1458,06/03/2019,Quarta-feira de cinzas,MUNICIPAL,Ponto facultativo parcial - até 12 horas,SP,Guarujá 
1459,19/04/2019,Sexta-feira santa,MUNICIPAL,Sexta-feira santa,SP,Guarujá 
1460,20/06/2019,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Guarujá 
1461,02/11/2019,Finados,MUNICIPAL,Dia de Finados,SP,Guarujá 
1462,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 3784, de 11.11.2009",SP,Guarujá 
1463,31/12/2019,Véspera de Ano novo,MUNICIPAL,"Véspera de Ano novo, ponto facultativo",SP,Guarujá 
1464,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 5950/03,SP,Guarulhos 
1465,19/04/2019,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Holambra 
1466,25/05/2019,Divino Esp. Santo,MUNICIPAL,"Divino Espírito Santo, padroeiro da cidade",SP,Holambra 
1467,20/06/2019,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Holambra 
1468,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 958 de 31.10.2001,SP,Hortolândia 
1469,26/07/2019,São Joaquim,MUNICIPAL,Padroeiro do município,SP,Igaraçu do Tietê 
1470,19/04/2019,Sexta-feira da Paixão,MUNICIPAL,Sexta-feira da Paixão,SP,Ilha Comprida 
1471,20/06/2019,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Ilha Comprida 
1472,27/10/2019,Emancipação do município,MUNICIPAL,Comemoração da Emancipação Política Administrativa do Município,SP,Ilha Comprida 
1473,08/12/2019,Imaculada Conceição,MUNICIPAL,Padroeira do Município,SP,Ilha Comprida 
1474,04/10/2019,S. Francisco de Assis,MUNICIPAL,"Dia de São Francisco de Assis, conforme lei Nº 787, de 27 de Setembro de 2001",SP,Ilha Solteira 
1475,20/11/2019,Consciência Negra,MUNICIPAL,"Dia da Consciência Negra, conforme lei Nº 1987, de 13 de Novembro de 2012",SP,Ilha Solteira 
1476,19/04/2019,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Ilhabela 
1477,20/06/2019,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Ilhabela 
1478,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 451, de 2007",SP,Ilhabela 
1479,25/04/2019,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Itabera,SP,Itaberá 
1480,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Itajobi 
1481,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1713, de 2008",SP,Itapecerica da Serra 
1482,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1699, de 8.12.2004",SP,Itapevi 
1483,15/08/2019,Divino Espírito Santo,MUNICIPAL,Dia do Padroeiro,SP,Itápolis 
1484,20/10/2019,Aniversário da cidade,MUNICIPAL,Emancipação política de Itápolis,SP,Itápolis 
1485,19/04/2019,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feria Santa, feriado municipal",SP,Itaquaquecetuba 
1486,20/06/2019,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Itaquaquecetuba 
1487,08/09/2019,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade,SP,Itaquaquecetuba 
1488,20/11/2019,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Itaquaquecetuba 
1489,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 3951, de 1997",SP,Itatiba 
1490,19/04/2019,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa,SP,Itatinga 
1491,20/06/2019,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Itatinga 
1492,24/07/2019,Aniversário da Cidade,MUNICIPAL,Aniversário de Itatinga,SP,Itatinga 
1493,02/11/2019,Finados,MUNICIPAL,Finados,SP,Itatinga 
1494,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 624, de 2005",SP,Itu 
1495,20/01/2019,São Sebastião,MUNICIPAL,"Dia de São Sebastião, padroeiro da Cidade. Lei nº 262/80",SP,Itupeva 
1496,19/04/2019,Sexta-Feira Santa,MUNICIPAL,Sexta-Feira Santa. Lei nº 262/80,SP,Itupeva 
1497,20/06/2019,Corpus Christi,MUNICIPAL,Corpus Christi. Lei nº 262/80,SP,Itupeva 
1498,20/11/2019,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Itupeva 
1499,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 1567 de 03 12 2004,SP,Jaguariúna 
1500,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1.399, de 20 de março de 2009",SP,Jambeiro 
1501,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1713, de maio de 2008",SP,Jandira 
1502,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1760, de 12.03.2008",SP,Jarinu 
1503,15/08/2019,Aniversário da Cidade,MUNICIPAL,Aniversário do município,SP,Jaú 
1504,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 4316, de 2009",SP,Jaú 
1505,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,João Ramalho 
1506,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 1498 DE 08 de novembro de 2007,SP,Juquitiba 
1507,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 2780, de 2003",SP,Leme 
1508,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 2780, de 2003",SP,Limeira 
1509,20/01/2019,Dia do padroeiro,MUNICIPAL,"Dia de São Sebastião, padroeiro da cidade.",SP,Louveira 
1510,21/03/2019,Aniversário da cidade,MUNICIPAL,Emancipação Político-administrativa,SP,Louveira 
1511,19/04/2019,Sexta-feira da Paixão,MUNICIPAL,Sexta-feira da Paixão,SP,Louveira 
1512,20/06/2019,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Louveira 
1513,20/11/2019,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Louveira 
1514,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Mairinque 
1515,27/03/2019,Aniversário do Município,MUNICIPAL,Aniversário do Município ,SP,Mairiporã 
1516,15/09/2019,Nossa Sra do Desterro,MUNICIPAL,Dia de Nossa Senhora do Desterro,SP,Mairiporã 
1517,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 3878, de 20.11.2005",SP,Mauá 
1518,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Meridiano 
1519,01/10/2019,Santa Terezinha,MUNICIPAL,Padroeira do município,SP,Mirante do Paranapanema 
1520,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 566, de 2004",SP,Mococa 
1521,19/04/2019,Sexta-Feira Santa,MUNICIPAL,"Sexta-Feira Santa, segundo lei nº 585, de 18/04/1967",SP,Monte Alto 
1522,15/05/2019,Aniversário da Cidade,MUNICIPAL,"Aniversário da Cidade de Monte Alto, segundo lei nº 585, de 18/04/1967",SP,Monte Alto 
1523,06/08/2019,Dia do Padroeiro,MUNICIPAL,"Dia do Padroeiro da Cidade, segundo lei nº 585, de 18/04/1967",SP,Monte Alto 
1524,02/11/2019,Finados,MUNICIPAL,"Dia de Finados, segundo lei nº 585, de 18/04/1967",SP,Monte Alto 
1525,19/04/2019,Sexta-feira da Paixão,MUNICIPAL,Sexta-feira da Paixão,SP,Monte Mor 
1526,20/06/2019,Corpus Christi,MUNICIPAL,Corpus Christi,SP,Monte Mor 
1527,15/08/2019,N. Sra. do Patrocínio,MUNICIPAL,Padroeira do município,SP,Monte Mor 
1528,02/11/2019,Finados,MUNICIPAL,Dia de Finados,SP,Monte Mor 
1529,20/11/2019,Consciência Negra,MUNICIPAL,Dia da Consciência Negra,SP,Monte Mor 
1530,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Morro Agudo 
1531,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Murutinga do Sul 
1532,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Novo Horizonte 
1533,02/03/2019,Aniversário da Cidade,MUNICIPAL,Aniversário da Cidade de Olímpia,SP,Olímpia 
1534,24/06/2019,São João Batista,MUNICIPAL,"Dia do Padroeiro da Cidade, São João Batista",SP,Olímpia 
1535,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Orlândia 
1536,19/02/2019,Emancipação de Osasco,MUNICIPAL,Aniversário da Emancipação do Município,SP,Osasco 
1537,19/04/2019,Sexta-feira Santa,MUNICIPAL,"conforme Decreto 10.933, de 20 de dezembro de 2013",SP,Osasco 
1538,13/06/2019,Dia de Santo Antônio,MUNICIPAL, Padroeiro de Osasco,SP,Osasco 
1539,20/06/2019,Corpus Christi,MUNICIPAL,"conforme Decreto 10.933, de 20 de dezembro de 2013",SP,Osasco 
1540,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Osvaldo Cruz 
1541,20/01/2019,"Fundação da cidade de Palmital e dia de São Sebastião, padroeiro da cidade",MUNICIPAL,Conforme a Lei nº 2177 de 22 de dezembro de 2006,SP,Palmital 
1542,19/04/2019,Sexta-feira da Paixão,MUNICIPAL,Conforme a Lei nº 2177 de 22 de dezembro de 2006,SP,Palmital 
1543,20/06/2019,Corpus Christi,MUNICIPAL,Conforme a Lei nº 2177 de 22 de dezembro de 2006,SP,Palmital 
1544,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Conforme a Lei nº 2177 de 22 de dezembro de 2006,SP,Palmital 
1545,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Panorama 
1546,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Feriado em Homenagem a Zumbi dos Palmares,SP,Panorama 
1547,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Lei Municipal No 823/08 de 21 de agosto de 2.008,SP,Paraíso 
1548,20/01/2019,São Sebastião,MUNICIPAL,"Dia de São Sebastião, padroeiro da Cidade, conforme lei Nº 03, de 15 de abril de 1983",SP,Pedra Bela 
1549,06/04/2019,Aniversário do Município,MUNICIPAL,"Aniversário da Cidade de Pedra Bela, conforme lei Nº 03, de 15 de abril de 1983",SP,Pedra Bela 
1550,09/08/2019,Nossa Sra da Pedra,MUNICIPAL,"Dia de Nossa Senhora da Pedra, conforme lei 321, de 29 de setembro de 2010.",SP,Pedra Bela 
1551,20/11/2019,Consciência Negra,MUNICIPAL,"Dia da Consciência Negra, conforme lei 489, de 29 de maio de 2015",SP,Pedra Bela 
1552,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Pedranópolis 
1553,20/11/2019,Dia da Consciência Negra,MUNICIPAL,Emenda a Lei Orgânica do Município no 30/08,SP,Pedreira 
1554,20/11/2019,Dia da Consciência Negra,MUNICIPAL,"Lei Municipal No 1.017, de 20 de Dezembro de 2006",SP,Pedro de Toledo 
1555,04/10/2019,São Francisco de Assis,MUNICIPAL,Padroeiro do município,SP,Penápolis 
1556,11/08/2019,Aniversário da Cidade,MUNICIPAL,Aniversário de Fundação de Pereira Barreto,SP,Pereira Barreto 
1557,03/12/2019,São Francisco Xavier,MUNICIPAL,Dia do Padroeiro da cidade,SP,Pereira Barreto 
1558,19/03/2019,São José,MUNICIPAL,Dia de São José,SP,Piacatu 
